	appid	category	rating	review	sentiment
2692	com.reflectlyApp	health_and_fitness	4	I love reflectly and I recently started using it! I have written every day and it helps to reflect on my day and have a better mindset. The only thing about this app I don't like is that you have to pay for the full reflectly but it is still great just having the stories to write and it asks you an new question everyday and it asks about your day and sends notifications asking about you which is nice!	{'neg': 0.03, 'neu': 0.793, 'pos': 0.177, 'compound': 0.9385}
2693	com.reflectlyApp	health_and_fitness	2	DO NOT USE THIS APP, HEAD MY WARNING. this app has bugs they still havent fixed that delete paragraphs, keep you from finishing stories, glitches out not letting you upload photos, has the audacity to even have a subscription fee to get to what you actually care about such as those monthly stats and being able to write more and yea its a good concept but bad execution. What happens is it starts out fine but after a certain amount of stories such as 30 these issues get worse and more appear.	{'neg': 0.106, 'neu': 0.819, 'pos': 0.075, 'compound': -0.7324}
2694	com.reflectlyApp	health_and_fitness	5	This is an amazing app. I love how it has so many little details that help you to describe your day. You can tell from the moment you open the app that it was well thought though. It's little daily moments and little reminders always help to lift my mood. I've never gotten an ad.	{'neg': 0.0, 'neu': 0.77, 'pos': 0.23, 'compound': 0.9322}
2695	com.reflectlyApp	health_and_fitness	2	Everytime I try to add a story it always says something went wrong your not connected to the internet. I'm connected to WiFi and the internet connection is working great. So this app has a glitch or just doesn't want to acknowledge that I'm connected to the internet. Please fix before I move on to another app	{'neg': 0.068, 'neu': 0.832, 'pos': 0.1, 'compound': 0.4728}
2696	com.reflectlyApp	health_and_fitness	3	This app has helped me not bottle up how i feel. It's definetly a nicer version of a diary. I just wish so much of it wasn't ristricted by payments because for people like me its hard because we dont have the money to put into the app. There's also a lot of error messages and I keep having to do entries multiple times but it's occasionally not letting me do anything at all.	{'neg': 0.039, 'neu': 0.889, 'pos': 0.072, 'compound': 0.3612}
2697	com.reflectlyApp	health_and_fitness	2	"Something's going on with the app. Four times this week it would not allow me to make a new entry for the day, even though my internet connection is just fine to do so, and sometimes when I fill in an entry, it refuses to save because ""a problem occured, try again."" Its infuriating and needs to be addressed by the developers."	{'neg': 0.111, 'neu': 0.817, 'pos': 0.072, 'compound': -0.4149}
2698	com.reflectlyApp	health_and_fitness	2	This app would be perfect for me but sadly it doesn't work most of the time. I think out out my day and select my emotions and when I'm at the end there's an error. To solve this I have to close the app, throw out my entry, or force stop the app. I can't select my entry to copy and paste into a new entry, I have to retype my entry and sometimes I still get the error. It's very frustrating!	{'neg': 0.186, 'neu': 0.767, 'pos': 0.047, 'compound': -0.9396}
2699	com.reflectlyApp	health_and_fitness	5	This app has helped me a ton because on days i just want to write something down but dont want to use a journal, i use this app. Its a really easy app to use and if you really like it, you could buy the premium. You can add photos from your day which i think is really nice especially sinse i love to take pictures. Its a really easy app to use on the go if you just wanna jot something down. I think this app is just amazing	{'neg': 0.012, 'neu': 0.73, 'pos': 0.258, 'compound': 0.9843}
2700	com.reflectlyApp	health_and_fitness	5	This app asks all the right questions, and keeps a chart on your current status, comparing it to when you started. The daily reminder notifications are cute, and I'm glad I installed this app. I get to type away my problems, and when you finish a story, you save it, and it appears with a cute little picture with the date that you wrote it. My recent story got a picture of a seagull. You can also favorite stories. You can go back and edit things. So, overall, this app is a 5 star rating from me.	{'neg': 0.025, 'neu': 0.836, 'pos': 0.14, 'compound': 0.91}
2701	com.reflectlyApp	health_and_fitness	1	Copy all. If your app is going to crash and not save my story. Let me be able to copy my 500+ character journal. It is a true pain to have to type it all several times until the app decides it wants to work and save. Especially if I decide to pay for features on this app. This app crashes far to much for My Time or My Money.	{'neg': 0.125, 'neu': 0.8, 'pos': 0.075, 'compound': -0.4639}
2702	com.reflectlyApp	health_and_fitness	5	AN AMAZING APP. I would totally recommend it. The first few days I was trying to get the 6 stories done to see my personal stats but since I don't have a credit card I can't pay for the app😢. So if you are trying to do that without paying you can't see them. Love the app though.	{'neg': 0.16, 'neu': 0.754, 'pos': 0.085, 'compound': -0.8111}
2703	com.reflectlyApp	health_and_fitness	5	"So useful for helping me focus on the positive and I love the additional introspective question. I'd get tired of just answering ""how was your day"" very quickly. I would change: 1) I love that you can alter the time for reminders (morning & evening), but you can't turn one off. Since I have no intention of writing twice a day, this is annoying. 2) I started 6 wks ago and the followup Qs are beginning to repeat. To be fair, my answers have changed a bit, but maybe a few more could be added?"	{'neg': 0.077, 'neu': 0.802, 'pos': 0.121, 'compound': 0.3976}
2704	com.reflectlyApp	health_and_fitness	5	This app is great. I've been struggling to get myself to journal for YEARS, but this makes it really easy and accessible for me. I've always got my phone on me and I can just take a minute and jot down a few key points about the day whenever I have time, and then can go back later on and add if I want. It also is nice because it gives you little encouraging messages and things to reflect on throughout the day.	{'neg': 0.02, 'neu': 0.81, 'pos': 0.17, 'compound': 0.9354}
2705	com.reflectlyApp	health_and_fitness	5	"I absolutely love this app. Reflectly helps me to get all of my emotions and feelings out. And it's so private too! If they don't have my emotions or activity I can customize it. It is a great app and great to use if you need someone or something to ""talk"" to. The only thing is the interactions could be more interactive and it should be more than just a story a day. The questions should be deeper and there should be more of them."	{'neg': 0.0, 'neu': 0.839, 'pos': 0.161, 'compound': 0.9484}
2706	com.reflectlyApp	health_and_fitness	5	I'm literally obsessed with this app. I write in it every day to express my feelings. Especially when I'm angry or depressed I let all my feelings out on it. And even sometimes write about my life drama and in the future always go back to it and laugh. But yeah its like my virtual diary🤗😂	{'neg': 0.102, 'neu': 0.68, 'pos': 0.217, 'compound': 0.9025}
2707	com.reflectlyApp	health_and_fitness	4	It's a great app. One thing that slightly put me off was that it told me how many more stories i had to write before i could unlock my stats, and when i finally wrote that amount i was informed i had to pay to unlock the stats. I think it needs to tell you what you need to pay for in the first place to avoid any disappointment in future. Overall helpful app.	{'neg': 0.1, 'neu': 0.817, 'pos': 0.083, 'compound': 0.1531}
2708	com.reflectlyApp	health_and_fitness	5	Surprisingly Amazing. The reason why I prefer Reflectly over any other app, is that it has amazing questions that make me think about things. I have ADHD and its impossible for me to install a diary app and for it to just be blank and for it to expect me to write in it. With Reflectly I don't have to think about it. I don't have to look at a blank page. Thank you Reflectly. Ive felt better ever since I downloaded this app. 11/10. If I could give it 6 stars, I would.	{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.9349}
2709	com.reflectlyApp	health_and_fitness	5	This app is pretty great! I've just started it and It was already really great! At first, I thought it was probably one of the weird diary things, but this is better! You can do challenges and see nice quotes! You can also add a picture for every one of your stories. You can tell your mood and more! I really recommend journalists to download this. It's pretty awesome, try it! Good job reflectly!	{'neg': 0.014, 'neu': 0.632, 'pos': 0.355, 'compound': 0.9883}
2710	com.reflectlyApp	health_and_fitness	5	I absolutely love it. It gives me an excuse to take a moment to appreciate and reflect upon every seemingly insignificant part of my day, everyday. I really like the option to add pictures and creative titles as it makes looking back on previous stories more fun and interesting. Overall, a great, simple app.	{'neg': 0.033, 'neu': 0.623, 'pos': 0.344, 'compound': 0.97}
2711	com.reflectlyApp	health_and_fitness	4	It's a good app. Even the free version is usable and ad-less so that's a big plus. Just keeping track of the daily stuff is nice. However, when it asks what made the day either bad or good, can we please select multiple icons? I've found I can only add multiple icons (relationship, friends, work) if I go back to the entry and manually edit. It's a bit annoying.	{'neg': 0.073, 'neu': 0.722, 'pos': 0.205, 'compound': 0.8779}
2712	com.reflectlyApp	health_and_fitness	5	This app has no ads, and makes all of its revenue off of its premium version. I personally don't have the premium version, but I'm fine because they dont cram premium into your face, asking you to buy it all the time. They ask once, and once only, and later if you change your mind you can buy it. The normal version isn't very restricting, in fact I find it perfect for me. It's my own personal journal entry app, and I kind of use it to not only look on what the future might bring, but my past.	{'neg': 0.015, 'neu': 0.888, 'pos': 0.097, 'compound': 0.8674}
2713	com.reflectlyApp	health_and_fitness	5	I've been using this for 3 years already, on and off but I've only been active for a year and a half now and I could totally say that this application is amazing. It has helped me reflect and analyze my thoughts providing questions everyday, a morning moment to give you a quote, and also lets you share pictures. I find it rather minimalistic and flexible also because of the themes given. Dark and White theme along with colors. Very grateful, I will keep on using this.	{'neg': 0.0, 'neu': 0.817, 'pos': 0.183, 'compound': 0.9603}
2714	com.reflectlyApp	health_and_fitness	4	Awesome app, I love the finger print feature, I can keep my nosey friends out if it 😂. Weirdly it's nice doing this it helps for some reason. 3 things, can u add a pattern or code along with the fingerprint. Also when it asks how I felt throughout the day can you add other because I'm not necessarily feeling any of those. Btw I'm really upset about how I need premium to look at my stats, to see how I've been doing over the course of a week or month or even year shouldn't need to be paid for 😔	{'neg': 0.081, 'neu': 0.746, 'pos': 0.174, 'compound': 0.9292}
2715	com.reflectlyApp	health_and_fitness	5	It's really nice to be able to journal on my phone because I can do it on the go. Sometimes I don't always have a journal on me and it's nice to have somewhere where it's formatted nicely and it makes me feel calm. I also like how it asks a daily question to get your mind off things.	{'neg': 0.0, 'neu': 0.799, 'pos': 0.201, 'compound': 0.9117}
2716	com.reflectlyApp	health_and_fitness	5	This app is amazing and really helps me to reflect on my day and look back at the crazy things I've done. I've found that writing on this app has made happier because if I don't have someone to talk to then I always have reflectly to talk to which is awesome and it's basically an online diary. I just wish the premium didn't cost money. Keep it up! (in some of the ads on Instagram it says its a self dating app but it's not)	{'neg': 0.018, 'neu': 0.861, 'pos': 0.121, 'compound': 0.8195}
2717	com.reflectlyApp	health_and_fitness	3	Its ok. However, I think that the developers need to pay more attention to the reviews. Theres seems to be repetitive issues concerning the premium version, and reading reviews, there often seems to be a lack of communication on the developers part. Premium version aside, I like the app. It's easy, simplistic, and a safe space to vent.	{'neg': 0.086, 'neu': 0.788, 'pos': 0.126, 'compound': 0.5574}
2718	com.reflectlyApp	health_and_fitness	5	I enjoy it so far! I've always wanted to keep a diary, but I get bored of them and end up stopping after about a week of it. With this app, however, I feel excited to write about my day even if it was bad, because I enjoy all the little features in it. I've got the free membership too, and it doesn't feel like I'm lacking anything from the app in any way. The little reminders you get on your phone are great, too!	{'neg': 0.111, 'neu': 0.703, 'pos': 0.187, 'compound': 0.8812}
2719	com.reflectlyApp	health_and_fitness	3	I really appreciate what this app does or can do for you but it's been really frustrating not ever getting the afternoon alert to write at the end of the day because it stopped sending them after the first 7 days. I want to keep up with this app but I have an attention span of a goldfish and I forget to write without the alarm. I even tried changing the time for it to see if it just needed a refresh plus the original alarm did tend to be just a smidge too late for me and still nothing.	{'neg': 0.105, 'neu': 0.792, 'pos': 0.102, 'compound': -0.3268}
2720	com.reflectlyApp	health_and_fitness	1	I actually signed up for this app. I tried to log in and delete it. It said I doubt have seen account. So I didn't think anything of it. They charged my account for a year anyway. I do not have access to anything and cannot find a customer service. This is a scam to steal money!! Aaaand I can't even figure out how to cancel it!!! WHATEVER YOU DO, DO NOT DOWNLOAD THIS APP!!!	{'neg': 0.17, 'neu': 0.83, 'pos': 0.0, 'compound': -0.9241}
2721	com.reflectlyApp	health_and_fitness	5	Astonishing. It truly is. I use it whenever I start pondering things in my head and I look back at some older things I wrote. It really does make you reflect and the way it is set up is very smart. It questions you and other stuff. I recommend it, and it is just all around not too bad of an app. I didn't want to give what the app is away but definitely different.	{'neg': 0.014, 'neu': 0.849, 'pos': 0.137, 'compound': 0.8426}
2722	com.reflectlyApp	health_and_fitness	4	Actually a neat app. Makes me feel better to write down my daily activities and feelings. Update: still love this app but does need more options for emotions and things. Also, if I missed writing about a day I can't go back to that day and write about it. It does let me on a couple days from a while ago but not like the day before. Why is this and can we fix it? I try to write every day but if I miss a day I would like to go back and fix it.	{'neg': 0.069, 'neu': 0.838, 'pos': 0.092, 'compound': 0.3474}
2723	com.reflectlyApp	health_and_fitness	1	Honestly so far this app is terrible. I thought this was going to be almost like a journal where I could write down what I'm feeling, like log that your anxious and stressed but don't know why, then it would pop up like hey, this causes this, but no. You can log one thing at a time, you don't write anything, the questions you ask are so basic. How was your day choose one. Why? Choose one. Then it says hey Samantha, from today it's downhill to the weekend Is that supposed to make me feel good?	{'neg': 0.049, 'neu': 0.82, 'pos': 0.131, 'compound': 0.8322}
2724	com.reflectlyApp	health_and_fitness	5	This app is great for telling something bad that happens. You can make your own story of what happened in the day and it gives you arrive for it. I sucks that you have to pay for mood tracker, but when it's free it's better. I've only just downloaded it and half my feelings are expressed. Would recommend	{'neg': 0.074, 'neu': 0.725, 'pos': 0.201, 'compound': 0.8979}
2725	com.reflectlyApp	health_and_fitness	5	I love this app! It's really fitting for me as well because I don't seem to have time, or I just don't have the inspiration to keep a journal. But Reflecty makes it easier and fun! You also don't need to get the membership to have a good experience, which really annoyed me with other apps. TL;DR: Love the app, would reccomend!	{'neg': 0.069, 'neu': 0.654, 'pos': 0.276, 'compound': 0.959}
2726	com.reflectlyApp	health_and_fitness	3	Great way to vent out on how you felt. My only problem is that I try to make my account secured and it wouldn't let me. I've tried multiple times and it would keep saying 'something went wrong during signup. Please try again.' but yet I've tried many times. I'm not sure if I have to make a sign up offer. If so, why give the option to not if you aren't allowed to make an account? I an stuck on trying to make and account. Please send a message if you think you know what's going on.	{'neg': 0.082, 'neu': 0.835, 'pos': 0.083, 'compound': 0.0405}
2727	com.reflectlyApp	health_and_fitness	5	This app is great is you want something to vent to about your bad days and good. It asks you a few questions about your day. It lets you write about your day in some questions and if you don't want to write you don't have to. It keep stats about you after you have made 7 stories. If you also want more questions to vent about your day even more to Reflecty (which I don't have yet) you only have to pay very few bucks to get more! It's overall amazing in every way! Totally recommend this app!	{'neg': 0.054, 'neu': 0.793, 'pos': 0.153, 'compound': 0.9044}
2728	com.reflectlyApp	health_and_fitness	5	I love this app it's awsome, I can jot down my life story's and secrets. The only bad thing about this app is that there is no lock so anyone who goes on the app can read my secrets. I fix that problem by getting another app with a lock. I would recomend but if your looking for an app that has a lock this is not the app for you.	{'neg': 0.076, 'neu': 0.89, 'pos': 0.035, 'compound': -0.2732}
2729	com.reflectlyApp	health_and_fitness	5	This app is really intuitive. It took a few days to get the idea, but this app has been so helpful to keep me sane through lockdown. I've never been able to commit to a proper journal but reflectly makes it so much easier. I would absolutely recommend it.	{'neg': 0.0, 'neu': 0.743, 'pos': 0.257, 'compound': 0.948}
2730	com.reflectlyApp	health_and_fitness	4	For the 4 days I've been using this app its reely great. I just have one problem: I accidentally loged out of my account and forgot my password. I tried to change it but it would just send me back to the beginning of it all (saying your name, making an account). In short, I have fogot my password and can't change it. Please help I reely want my progress back ;(	{'neg': 0.073, 'neu': 0.79, 'pos': 0.137, 'compound': 0.7397}
2731	com.reflectlyApp	health_and_fitness	5	"I love this. It helps me realize that I am not ok all of the time like a say I am. I don't know how, it just does. I usually have ""Tea Time"" with my friend but when she's busy this is a great alternative. ""Tea Time"" is when we spill the tea about everyone and everything BTW."	{'neg': 0.021, 'neu': 0.772, 'pos': 0.206, 'compound': 0.9092}
2732	com.reflectlyApp	health_and_fitness	5	Absolutely amazing! Great function and no lag! It's just like what you see in their ads and you can give your day a title and there is also streaks! This app makes me a little bit more happy and you can change the color of your background and the buttons on there will also be the color of your background. I recommend this to everyone. You should definitely try it out.	{'neg': 0.0, 'neu': 0.737, 'pos': 0.263, 'compound': 0.9713}
2733	com.reflectlyApp	health_and_fitness	1	I subscribed and then a confirmation was sent to my email. I tried signing in an it kept saying I didn't have the correct password and email. I clicked the button 5 times to have reflectly send me a new password and they never sent me a new password to log in. So I canceled my subscription within the first 24 hours of getting the app. It says you get 7 days free. It's STILL going to charge me $30. It's a scam!!!! Don't fall for it!!!!!	{'neg': 0.052, 'neu': 0.912, 'pos': 0.035, 'compound': -0.3753}
2734	com.reflectlyApp	health_and_fitness	3	Good app. Just if someone with depression and anxiety wish to use as a tool to help keep track on progress you have to pay for it. I don't understand why such a helpful app has to be so much to get all the strategies tips and daily reminders and tracking progress. I may as well Google inspirational quotes and write my own diary. People spend enough on psychologist and psychiatrist just for this stuff. Why would you spend more. And why should you create an app to exploit the desperation for help	{'neg': 0.096, 'neu': 0.672, 'pos': 0.232, 'compound': 0.9403}
2735	com.reflectlyApp	health_and_fitness	4	I love this app a lot because it helps me keep my thoughts contained and such but I have trouble remembering to write things down and the app itself doesn't send me notifications till I open the app and I can't seem to figure out how to fix the notification settings? May be a me issue in all honesty! I also have a few issues with the statistics, the ratings were kind of unclear to me and I'd love a little extra info on what it tracks or something especially because stats are a premium thing!	{'neg': 0.058, 'neu': 0.807, 'pos': 0.135, 'compound': 0.8623}
2736	com.reflectlyApp	health_and_fitness	4	The app was good for when I get into fights and arguments with friends and family, I enjoyed using Reflectly. I think they could add more opportunities to explain what you may have done wrong, and what you could do next time. That's why I did 4 stars! ♥️ but great job! Keep up the great work! 🥰🌹	{'neg': 0.068, 'neu': 0.643, 'pos': 0.289, 'compound': 0.9662}
2737	com.reflectlyApp	health_and_fitness	4	I love this app and I understand how in order for them to make money without adds they have to get people to pay for something, but I wish there was a way that I could see my stats without paying money for it. Otherwise, I love this app and it is great for venting too and helping me feel better. I love how reflectly helps me think about myself and ways to treat myself better, which is much more than a regular journal ever could. I would give 5 stars if it was free to look at your growth.	{'neg': 0.009, 'neu': 0.643, 'pos': 0.348, 'compound': 0.9939}
2738	com.reflectlyApp	health_and_fitness	4	It's an amazing app that gets you into the habit of expressing yourself. I hate handwritten journals because my hands cramp easy. Typing or using the speech to text option helps me reconnect with myself. Some bugs and some things I would've added. But it's money well spent in my opinion.	{'neg': 0.065, 'neu': 0.782, 'pos': 0.153, 'compound': 0.6187}
2739	com.reflectlyApp	health_and_fitness	3	Ok, so. Some issues have occurred and, it seems like a good idea for this app to work out some bugs. I've been writing about this and that, making a little notes about my day and I'll make a tiny mistake and it will make half of the paragraph disappear. Ive been frustrated at this occurrence, I plan on still giving this app the chance it deserves, but honestly if you could possibly try to fix this, I would be forever grateful for this. Also, it didn't let me save my notes but maybe it's just me.	{'neg': 0.079, 'neu': 0.786, 'pos': 0.135, 'compound': 0.7276}
2740	com.reflectlyApp	health_and_fitness	5	I'm really loving this app the extra question surprisingly always go with what my day was about its not like other journal apps even on the basic plan I'm loving just being able to express my day some days you might not right much some days you could write so much good thing for unlimited characters in all get it do yourself a favor and let out what you keep bottled inside into this app	{'neg': 0.024, 'neu': 0.791, 'pos': 0.185, 'compound': 0.9332}
2741	com.reflectlyApp	health_and_fitness	4	It's actually a pretty good app, but sometimes it just shows Error, unable to save your stories, after you have written them. So, i have lost a lot of writing because of it but otherwise, i totally recommend it.	{'neg': 0.126, 'neu': 0.64, 'pos': 0.234, 'compound': 0.6746}
2742	com.reflectlyApp	health_and_fitness	3	This app has great potential. Only problem is I can never save my progress because I can't make an account. Everytime I type in my information and hit enter to make the account, it buffers and never goes through.	{'neg': 0.164, 'neu': 0.749, 'pos': 0.088, 'compound': -0.3736}
2743	com.reflectlyApp	health_and_fitness	4	Absolutely amazing. I downloaded it and made my first story n it is so easy! It has relieve my stress (sort of). My only problem is that I can't read yesterday's story or the day before. I think it's waiting for my story streak?? I don't know. But I recommend this app to people with high stress/anxiety.	{'neg': 0.057, 'neu': 0.781, 'pos': 0.162, 'compound': 0.7795}
2744	com.reflectlyApp	health_and_fitness	4	I like the format and the idea and in general I like using it. The only downside is the subscription for stats. But I get that they have to make money somehow becuase there are no adds which is totally a plus. But even without the stats it really helps me reflect on my day, and it is a very healthy habits to have to remember to do this at the end of every day before bed. I think it's a really good way to wind down and clear my mind. The other thing is that there is a word limit without premium.	{'neg': 0.036, 'neu': 0.803, 'pos': 0.161, 'compound': 0.9405}
2745	com.reflectlyApp	health_and_fitness	5	It is a really calming app and it would keep my day locked up in one place, this app is like a person having a conversation with me and allowing me to let out what has happened during the day. I would definitely recommend this app to any age since I'm only 11 and enjoying this app for just 2 days of experience!	{'neg': 0.0, 'neu': 0.801, 'pos': 0.199, 'compound': 0.9244}
2746	com.reflectlyApp	health_and_fitness	5	AWSOME! I love this app soooooooooo much! It seems like I really do have some one to talk to. Reflectly asks questions to me, but if I feel like it is too personal, I don't have to answer! I highly recomend this to anyone who just wants a person (or robot in this case) to talk to. Reflectly is (not to quote disney or anything) practically perfect in every way!	{'neg': 0.0, 'neu': 0.827, 'pos': 0.173, 'compound': 0.9302}
2747	com.reflectlyApp	health_and_fitness	5	This app is really good to help to reflect on good, bad, stressful, and okay days. I use this app everyday since I have no one to rant about to. This app promises you a friend to talk to, thank you Reflecty! You don't have to get subscriptions to make yourself feel better. This app may be the one app to stop me from ending it🥰	{'neg': 0.142, 'neu': 0.593, 'pos': 0.265, 'compound': 0.8968}
2748	com.reflectlyApp	health_and_fitness	4	Its a really good app and I really reccomend it for students, after all of their stress they go through in school, but genuinely just for anyone suffering with stress, anxiety, depression and need to reflect on themselves. But I would have given this 5 stars if they didnt have to make things premium, it would be much for people who might struggle with financial problems if you just made it so you could maybe level up and earn new parts/chapters of this app. Overall it is a good app so try it!	{'neg': 0.208, 'neu': 0.74, 'pos': 0.052, 'compound': -0.9565}
2749	com.reflectlyApp	health_and_fitness	5	Reflectly is quite simply an amazing app. Now normally I don't rate apps 5 stars because that seems like something to be reserved for the best of the best but this is! I don't want to blabber on because that would make me bored but I highly suggest you download this! Trust me it might even make you feel more happier	{'neg': 0.051, 'neu': 0.685, 'pos': 0.264, 'compound': 0.9548}
2750	com.reflectlyApp	health_and_fitness	5	Great app, worth the buy - there are improvement opportunities. I downloaded this app on a whim one day to document my thoughts and feelings. It does exactly that! It's a great way to visualise your mood and it has plenty of daily questions to help think about the bigger picture. The only disappointments are that I thought the app contained an AI that learnt your mood patterns, and I do not recieve a notification on my device for the daily morning motivation messages. Overall, great app!!	{'neg': 0.028, 'neu': 0.731, 'pos': 0.241, 'compound': 0.9712}
2751	com.reflectlyApp	health_and_fitness	4	I love it! It's so amazing. The only bad thing is you can't really do a lot unless you get premium ( Costs - monthly: 7.49 yearly: 19.99 lifetime: 199.99. Other than that it's awesome and I definitely recommend it!	{'neg': 0.062, 'neu': 0.602, 'pos': 0.336, 'compound': 0.9473}
2752	com.reflectlyApp	health_and_fitness	4	I think it was quite good, the thing was I didn't think you were supposed to write a story. I thought it was supposed to be games or health and calming down music and talking/texting Reflecty and pretend to be friends, not just writing about our day was.	{'neg': 0.026, 'neu': 0.809, 'pos': 0.165, 'compound': 0.8221}
2753	com.reflectlyApp	health_and_fitness	5	Honestly love this app, I'm not a huge journalist but I do find myself feeling better after writing things down. It easy to use , I can wip my phone out whenever I want to instead of writing in a real journal. Reflectly encourages and sends positive message. They also ask some questions that get you thinking	{'neg': 0.02, 'neu': 0.651, 'pos': 0.329, 'compound': 0.9711}
2754	com.reflectlyApp	health_and_fitness	1	I feel so pissed off right now! For the third time I have lost everything I wrote because I accidentally touched the button to exit the app. Why isn't there a draft option that saves what you wrote and allows you to continue if this happens. This is a payed app focused on emotional support? You're kidding me! I can't be bothered to rewrite every thought again. Believe me, you're better off just writing in color note.	{'neg': 0.11, 'neu': 0.741, 'pos': 0.15, 'compound': 0.1729}
2755	com.reflectlyApp	health_and_fitness	5	From A-Z honestly I love it so much. But one thing im mad of was I can't restore what I've deleted. It's an accident. Thought it was for the cover picture but turns out it wasn't. I lost my long paragraphs and had to retype them. Anyway, dont worry I hope u add on restore what have been deleted that's all. Thx	{'neg': 0.169, 'neu': 0.633, 'pos': 0.197, 'compound': 0.08}
2756	com.reflectlyApp	health_and_fitness	5	Reflecty is an awesome app and it helped me to see that I had some toxic friendships. It has made me realize that my depression and much more. You can rate your day and the reason your day was good or bad. Also it has an option for personal questions to be asked to you. This is very helpful and I would recommend it. 5 star review.	{'neg': 0.087, 'neu': 0.728, 'pos': 0.184, 'compound': 0.7902}
2757	com.reflectlyApp	health_and_fitness	4	I love the app! I just wish I could see the stats and stuff for free but I understand the reasons! I also wish we could add our own moods and activities and keep them there. Or rename the moods because some times bad doesn't explain it well enough. (just ideas. I love the app. 💙)	{'neg': 0.095, 'neu': 0.68, 'pos': 0.225, 'compound': 0.8612}
2758	com.reflectlyApp	health_and_fitness	2	I tried premium. I was expecting some in depth daily questions. It just asks how was your day, what made it that way, how you felt, and then lets you explain. Along with the that options to pick for everything is very broad - for example happy, lucky, sad. Neeps more depth. All things you could very easily just journal yourself. It has one question at the end that's different everyday but it felt very random (maybe they get more specific as you go). I find it not very useful or introspective.	{'neg': 0.056, 'neu': 0.883, 'pos': 0.062, 'compound': -0.0996}
2759	com.reflectlyApp	health_and_fitness	5	Great app. It's really helping me get through Quarantine, and I feel like I can actually write and not feel like a cool knowing others will see it. Happy I finally looked for apps to help me. Best app so far that I've found. I would definitely recommend to others who are struggling.	{'neg': 0.066, 'neu': 0.567, 'pos': 0.367, 'compound': 0.9694}
2760	com.reflectlyApp	health_and_fitness	1	Please don't use this app if you value your time and money. I've paid for this app, and it keeps telling me that I don't have it purchased. I update the app, and its asking me to sign in, and I can't. I don't recall even making an account originally, so if you can do that first then please do. I've lost my journals and my money and the developers are yet to respond to my issue.. But I'll be happy to rate this better if they fix this as multiple people have had the same issue.	{'neg': 0.015, 'neu': 0.848, 'pos': 0.136, 'compound': 0.918}
2761	com.reflectlyApp	health_and_fitness	5	It is awesome it helps keep yourself happy and let your emotions out my only complaint is that when you make a category you only get 12 characters and this is especially good for the stay home policy for the covid-19 outbreak / pandemic and it's good for when in quarantine, I love.it!♥️♥️	{'neg': 0.031, 'neu': 0.729, 'pos': 0.24, 'compound': 0.9391}
2762	com.reflectlyApp	health_and_fitness	4	I like the idea of the app. I like it's relaxing ui design aswell but it feels like a task to get this done everyday and I have to pay more to do what I actually wanted to do - journaling - in that case, I should just buy a journal. But don't get me wrong, it's still a good app and I like the idea of it.	{'neg': 0.02, 'neu': 0.742, 'pos': 0.238, 'compound': 0.9492}
2763	com.reflectlyApp	health_and_fitness	4	I think it is a very good idea. It is nice to have a journal that is easier to use than carrying an actual journal. I dont really like that we have to pay for full access but I dont really mind because even if you dont use full access you still got to make your stories and you get the basics of it. This is a very good app and I think that it is a very good idea and I hope this really helps some people!	{'neg': 0.027, 'neu': 0.757, 'pos': 0.215, 'compound': 0.9665}
2764	com.reflectlyApp	health_and_fitness	3	It's been okay. There's a few times where I've been unable to go forward when writing an entry for the day making me need to write it again. Also I'd prefer it if there was a 'just okay' option for how the day was, because that's how most of my days are, not completely great, but not completely terrible, just okay. Maybe it's just me but I feel rather forced into making a loaded decision with only those options. Other than that it's a good app.	{'neg': 0.064, 'neu': 0.803, 'pos': 0.134, 'compound': 0.7092}
2765	com.reflectlyApp	health_and_fitness	5	This has actually been a great help to me and my anxiety just being able to write all the day down in a short form or even long form allowing me to get things off my chest in a safe place is better than anything. I haven't been using it very long however it has been a great help in the time I have. Even at college I can Express what's happened before my anxiety raise higher than I can control and things helps control it.	{'neg': 0.033, 'neu': 0.752, 'pos': 0.215, 'compound': 0.9618}
2766	com.reflectlyApp	health_and_fitness	5	Reflecty helps me organize my thoughts and is a calming journal app to use. It also asks daily positive questions, asks how your day was and let's you put titles on everyday entries 😁🙂. This app is a wise app for those who need a diary or journal to elaborate on each day. You don't have to write each day (it's optional).	{'neg': 0.0, 'neu': 0.781, 'pos': 0.219, 'compound': 0.9494}
2767	com.reflectlyApp	health_and_fitness	5	I really like it! I get to express my thoughts freely without any limit of words. Its really helpful for short Journaling. I like the customization of every entry! You can add pictures, write small or big notes. Its really great and i think its good for everyday use!😊💜	{'neg': 0.0, 'neu': 0.653, 'pos': 0.347, 'compound': 0.9763}
2768	com.reflectlyApp	health_and_fitness	1	It won't even let me log back into my account! I know what email I used, and I'm pretty sure i know my password. But when I put both in to log back in, it doesn't let me, and when I choose to redo my password it says that the account doesn't exist.	{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.4664}
