appId,content,score,thumbsUpCount,category
com.airbnb.android,I have spent several hours over two days trying to book a trip. I am furious! The host has been great. AirBNB's new system of protecting hosts is ludicrously frustrating - and it is not really about protecting hosts. It's about AirBNB getting as much data as possible from customers. I am loathe to use them again after the stress it has caused me the last two days.,1,23,travel
com.airbnb.android,"Barely useable. Every time I enter a place, it forgets my dates, you have to enter the location first otherwise this always happens. Every time I try to use the map to zoom in and search, the app stalls. Every time I select a host location on the map it pans me over to another location that's currently selected, and there's no way of unselecting it without restarting the search. Slow, searches time out 2-3 times before results are shown. Deleting. The website works better on mobile than the app.",1,10,travel
com.airbnb.android,"It's a great service really. I understand they are likely to take the blame for bad services provided by hosts which is unfair but I had one issue with the App company itself which I feel should be addressed. If you do not use the App for a long time and forget your password, the recovery and reactivation process is overkill. It's good to have tight security, but in my situation, it worked against me. How can some one abroad auenticate with their (likely) native phone? Security question, plz!",4,13,travel
com.airbnb.android,Excellent app for those looking to simplify the search for accommodation and have new experiences while traveling,5,0,travel
com.airbnb.android,I love using airbnb. I find so many interesting places to stay and much cheaper than a hotel.,5,0,travel
com.airbnb.android,"Photos are difficult to upload and messaging between parties is censored to prevent referring to other websites, phone numbers, etc",2,0,travel
com.airbnb.android,So far I've booked two vacations through this app. Very useful and user friendly. Will use again to book future trips.,5,1,travel
com.airbnb.android,Easy to use and when issues to arise. Customer service is easy to contact and handles issues quickly.,5,0,travel
com.airbnb.android,Too much bugs as a cohost!!! Nothing works. Getting error messages like crazy,1,1,travel
com.airbnb.android,"After multiple updates, the app still will not navigate to editing sections of my listing; it keeps reverting to the main page instead of going into the section I selected. It also lacks some features such as editing payout settings so I mostly have to use a desktop computer to make changes. The main use of the app is the inbox. I'm very disappointed it's so limited. I have listed my rental property with several competitors instead.",1,74,travel
com.airbnb.android,"If you are new, be prepared to take a DAY. The installation is one of the slowest I've experienced. Set up is LONG. Just when you think you are done, it asks for yet another piece of information. Like the back of your drivers license. It won't tell me up front what I need to provide. This seems less than forthcoming. The app is very slow when I tap on the bottom icons. I would stay clear of that Big Bear Hater Lady. To be fair, I will update if my outlook changes.",3,28,travel
com.airbnb.android,I thought using thia app would be a great way to find cool and interesting places to stay for a better price than hotels. While the idea is great make sure to read the fine print on the cancelation policies because it's up to the host what you get back. Further more when i tried to get a hold of someone to dispute my refund I was put on hold for an extremely long amount of time and then hung up on. By far the worst policy ever when trying to get a refund. They lost a customer in me.,1,11,travel
com.airbnb.android,"I use the app, because it's the only way to get certain info for stays. However the UI is really clunky, and not very intuitive. It gets in the way of itself, offering options on things to do etc, while you're simply trying to find a place to stay. Make the search part a more prominent element and it'll be a much better app.",4,17,travel
com.airbnb.android,"Great app. I host only but keeps the entire process really clear and simple on an easy format. Slight delay between app and website though (a few mins) Additionally there needs to be a better explanation when setting up maybe link to a video for each main section, like pricing, description etc.. (as my place got booked 2 mins after setting up but I didn't get time to adjust the price, because smart pricing really doesn't work like it should). Note9",4,19,travel
com.airbnb.android,Never had such a hard time trying to book a stay. I was having issues with signal so logged on another device and my account deactivated so I called twice and the second person told me that if I needed to book asap to make another account now I'm having issues with that account and not getting any solutions. I'm just trying to book for a family vacation and this is making it super stressful.,1,54,travel
com.airbnb.android,Customer Service is useless. I lost my credit card and I already updated payment method but still can't delete my old card details. The app still acknowleges my old card until my booking got cancelled. 2 consecutive times thats happened to me 1st in JPN and 2nd in SG. Tried talking to 4 different agents explaining my situation their agents are very incompetent. Always redirects me. Now we have no place to stay until departure I'm with my wife and my 2 and 3 year old kids. It's a total nightmare,1,9,travel
com.airbnb.android,"Amazing that it first if all asks for Government ID then doesn't even let me take a photo of it, the screen turns green and the camera doesn't come up, not to mention the amount if apps that have access to your gallery which can access that photo once you take it. Theres plenty of other ways to verify, government ID takes it way too far.",1,9,travel
com.airbnb.android,"This awful app is a slow, buggy mess. It struggled to send me verification codes for my phone number (the final verification step), then it finally did and I put the code in. Then when I tried to get a reservation for the night, this app decides it needs to verify me again. So I put in my number and it tells me too many attempts try again later. (Which is 24 HOURS). WHY DO I NEED TO VERIFY THE NUMBER AGAIN WHEN IT HAS ALREADY BEEN VERIFIED?! I was left STRANDED that night, ALONE. 1/5 STARS",1,13,travel
com.airbnb.android,"In the 6 years of app use for the first time I've got a host with whom I couldn't even check in. It's been a week already, I still haven't seen any refunds or any real help from Airbnb (sort from ""for one night only you can book (last moment) a hotel in central London for 40 pounds and then submit for reservation). My reservation was for 3 weeks.",1,28,travel
com.airbnb.android,"I didn't like having to change my settings in my text message to show me what my text said without clicking on them. If not you can't log into the app by phone, click on your test message to see the code and then the app resets. You have to send the code again and then you end up in the same predicament.",1,3,travel
com.airbnb.android,"I would give them a 0 rating if I could. I complained regarding me not receiving my travel credits when someone I referred to download and use the app took a trip, on the 1st February 2019. To this date, the issue is still unresolved. This is my first time experiencing a complaint ticket taking more than a week to be resolved. VERY DISAPPOINTING. Stop lying to your customers if you are not able to provide what you promised!",1,10,travel
com.airbnb.android,"I travel for work & have used ABB over the past year. Pros: ABB is global. It is THEE App to use for work travel & vacationing. It is fairly easy to use, once you learn how to navigate the program. Cons: I don't like that you cannot book multiple reservations at one time, each one a separate transaction. And that availability is not displayed in real time. Also messages don't always display right away. Consumer Advice: always use the ""Instant Book"" feature.",5,36,travel
com.airbnb.android,"So much easier and less time consuming to find quick rentals anywhere anytime. My job requires me to travel often and not always with great notice. Being an older female traveling alone, this is a much safer alternative then hotels. Often much cheater, therefore I am able to pocket the difference in my flat travel allowance plus have access to full stock kitchen, laundry facilities and much more roomier with comfortable accommodations. Nothing like a home cooked meal after a very long day.",5,7,travel
com.airbnb.android,"Very useful.. However, must make sure you well review the options before making a decision. Pictures sometimes can be deceiving..",5,0,travel
com.airbnb.android,"Nightmare on my first stay and Customer Service was just as bad. Book a hotel, they're cheaper in the long run and much safer.",1,0,travel
com.airbnb.android,Advertised price is usually very far from actual after fees are added. It appears much like a bait and switch scheme on the confirmation page,2,0,travel
com.airbnb.android,"They require you to receive a text message every time you login. Repeat, not just the first time for verification but every single time you login. Overseas? Too bad. Phone is broken? Too bad. Phone lost or stolen? Too bad. You need to receive a text message in order to login.",1,5,travel
com.airbnb.android,"Love it! I love the fact it feels like I'm arriving at a friend's house! I have my two boys and sometimes dog in tow, we always drive across country with tonnes of luggage and ski equipment and there is nothing better than being able to dump my gear late at night, jump in a hot shower, cook some food and settle in to watch TV! Air B N B enables us to have our vacation like we are at home.",5,50,travel
com.airbnb.android,Absolute horror of an app. My first time use and possibly my last. Accepted photo id but did not allow comparative photo. Stated 'There's a problem' but then nowhere to go to resolve it. Frustration+. Next time I'll consult Yellow pages and use the phone. Eventually I booked and paid without a comparative photo - seems $$$ trumps security - funny about that. Not an impressive start with Airbnb.,1,11,travel
com.airbnb.android,"Airbnb is my preferred platform to book my accommodation for all my travels. It has listings of places that are hidden gems and those you wouldn't find on other websites. However in recent times I have noticed that they have started listing 3 and 4 star 'hotels' too. This is a platform that people use to find home stays and pads and hidden nests, not hotels.",4,6,travel
com.airbnb.android,"Be careful! Don't use your dayily bank card! I canseled my booking. Airbnb refused to return my money: ""We decided not to return your money. We consider that your reason doesn't emergency circumstances "". Furthermore, they were tryind to withdraw $1400 from my bank card every day for the last week. At the present time, they are trying to withdraw $450. And they can't explain that action. Don't believe their words. Airbnb steales money of clients and hosts.",1,85,travel
com.airbnb.android,"This is my first time using Airbnb. I was pleased with the ease with which we found our next vacation spot; however, the phone app doesn't let me log in using the account I created when making the online reservations. All I get is an empty box that I assume should contain an error message and no direction how to fix the problem. Some guidance would be appreciated!",1,18,travel
com.airbnb.android,I had to cancel a booking at the last minute because what I found was totally different from expectations. My funds were not refunded and I had to make alternative Accomodation plans. Hosts and guests need to be able to communicate beforehand outside the chat to ensure that expectations are clear and that what is advertised is actually what you get.,1,23,travel
com.airbnb.android,"It's hard to figure out the true nightly rate and it doesn't tell you if you'll pay more for the number of guests. You need to play around with dates and guests and then calculate the nightly rate for the specific situation. Finally you can then compare the price to other options. ALWAYS second guess the photos shown, what is the host hiding?",3,14,travel
com.airbnb.android,"Consistently terrible customer support. You take a risk by using something like Airbnb instead of a known hotel and every time that risk has gone wrong their support polices have provided absolutely no help. If you use it, you just need to hope that everything goes right that time. The app (and website) are very buggy. Also watch out for the way they list prices, there are a lot of hidden fees that can be pretty deceptive.",1,50,travel
com.airbnb.android,"After the way things were handled with the Virus situation, I will NEVER use this app again! We booked an entire month in CA and were forced to leave after a week with the state going into lockdown. I sent a message which was ignored & when I finally got a response it was just to say they closed my case. I generally book 2-3 trips a year with this APP.. guess I'll be looking elsewhere.",1,18,travel
com.airbnb.android,"The referral link for a new host that the app generated for my account apparently doesn't work so when my friend clicked the link and signed up to host, Airbnb didn't give me the referral payout promised. The support team have told me that they believe my friend used the link but because it was the wrong link (which you can't change in your app as the app generates) and it's not tagged in their system, they're not doing anything to fix the problem. Terrible app and even worse customer service!",1,5,travel
com.airbnb.android,"DO NOT USE THE APP. I dealt with 2 people from airbnb. They were both very helpful but the end result, one said the app might have a glitch the other said the app is a work in process.It would not allow me to book past 365 days from the date I was making a booking. Consequently I was put in a position where I have to make a second booking In the middle of high season.That meant higher rental prices and paying service fees twice .This will cost me around an extra $1000. I was offered $25 comp.",2,8,travel
com.vrbo.android,"Not a great experience, being my first time ever trying something like this. I'd heard stories about airbnb, so I opted to try a different app. I read reviews on VRBO and decided to give it a try. Big mistake, the property I selected was a private suite in the back of the homeowners home. It was set up like a studio or dorm room, with its own bathroom, small fridge and desk which converted into a table. Unfortunately the ad however was misleading. When I contacted VRBO I was basically told sorry",1,56,travel
com.vrbo.android,Only used once and it was easy and we had a good experience! Rented 2 houses this year and unfortunately had to cancel so we are waiting for our refund...praying the refund is as easy as the renting it 😊 hoping to rent same places next year!,5,7,travel
com.vrbo.android,Best overall for detailed accomidations information. Property owners are great at giving needed info and providing nice accomidations. I put in my accomidation desires and the APP collects all the possable choices for me. Instead of looking thru 100s of places the APP collects it to a few.,5,14,travel
com.vrbo.android,"Horrible experience, cannot get my refund after 10 days and they say it will be weeks due to the volume of cancellations. I get the volume but they need to return peoples money. Do not book if you might cancel and need a timely refund. I am out over $800 for weeks now when I cancelled well within the rules and policy. Go use airbnb, not vrbo.",1,2,travel
com.vrbo.android,Ability to finely filter to meet your needs is terrific. I like being able to view by map which is helpful if you don't know an area.,5,4,travel
com.vrbo.android,I have always used the VRBO app on my cell or simply log in from my computer. Either way VRBO has everything you would want to know (especially lots of photos and reviews!). Questions are answered immediately!,5,7,travel
com.vrbo.android,"My fiance had planned a trip to Miami and booked a house with this app because of Covid he had to cancel. The refund was tedious but ones we were able to contact the owner of the house she refund everything back and was very kind to us. The problem of refund is mostly with the owners of the house not the company but the company does need better rules to sort messes like these, were owners don't want to refund.",4,2,travel
com.vrbo.android,Love this app! I have used VRBO multiple times for vacation & I have been more than satisfied with every rental....from Colorado to Canada!!,5,5,travel
com.vrbo.android,"Please let me search by actual cost!! I absolutely hate searching with price as a factor in this app. It's the worst on the web. A result shows as $120 per night for a 3 night stay, then is actually $1k at checkout while a similar property shows as $140 per night for the same period and is $500. It. Is. The. Worst. Experience. On. The. Internet. I'd rather read YouTube comments.",1,108,travel
com.vrbo.android,"I used to love navigating this app or their previous Homeaway app. You could look up their rates, especially for a 1 month or longer stay and the daily and monthly rates would be shown. Now they only show the daily rate and after entering your dates you get a rate based on the daily rate instead of the monthly one, which is substantially lower. So if you book based on the daily rate you get overcharged. Please bring back the former booking info for easier navigating info.",3,97,travel
com.vrbo.android,"Using the app was easy and user friendly. The cancellation policy during a pandemic is unacceptable and should be revamped. Being that CA is shut down due to high numbers of COVID19, I had no cancel my trip which was paid in full ling before CA was shut down. I lost half the cost of a 6 day rental due to no control of my own. I should have received a full refund. That would have been the humane thing to do. I doubt I'll use this business again. The call to action was not answered properly.",1,166,travel
com.vrbo.android,"Great places to look at lodging options. Stayed several times, property always as described and owners are great.",5,1,travel
com.vrbo.android,I love VRBO I use it to rent condo or a house for a week or so. We presently our vacation on hold due to the coronavirus epidemic. Once it's over we are planning to use VRBO to schedule our next meeting place. Thank you.,5,5,travel
com.vrbo.android,So far the experience has been great. All owners are responsive and friendly. Pricing is far too.,5,0,travel
com.vrbo.android,"Biggest issue is with the advertised pricing when searching. Just like Home Away, you will find the price shown when searching is usually far less than what the real price is. Many renters charge insane amounts for ""owner"" or cleaning fees that make the real price go way up. Show the actual price when searching!",2,51,travel
com.vrbo.android,I have used VRBO 5 times total. The last two times have been misleading at best and borderline fraudulent. I arrived in Hawaii and was given a property different than the one I booked. It is important to note it was a less desirable property. My last experience is a cancelled reservation after it was confirmed and paid for. A different reservation platform took priority so our reservation was cancelled. I am yet to get a full refund for the owner cancelled reservation.,1,149,travel
com.vrbo.android,Fun and easy to use. Very helpful. Love dreaming about my next adventure!,5,2,travel
com.vrbo.android,Good site I found the old way a little easier but if you search hard enough you will find it.,4,0,travel
com.vrbo.android,The ability to locate beautiful properties is my favorite thing!,5,0,travel
com.vrbo.android,"App is fine. Company's refund policy sucks. Due to sheltering in place, I can't go on my vacation - but the landlord/home owner got to keep my entire payment (+$900). I would have been happy with 1/2 due to this being new times / new conditions. I will NEVER use Vrbo again!",1,132,travel
com.vrbo.android,Been using VRBO for a few years. Very happy with service and results.,5,0,travel
com.vrbo.android,Works perfectly. Easy to use. Excited to use it for my vacation.,5,0,travel
com.vrbo.android,VRBO does not require property owners to refund payments for rentals even when flights are cancelled and there is no way to get there. In fact our property owner only had to issue a credit to be used in a short period of time and they were allowed to raise their rates so we would now have to pay an additional $400 to use the property.,1,133,travel
com.vrbo.android,This is a decent platform but fees are way too high and I now have to wait 20 days for a refund on my security deposit from VRBO. I liked the old HomeAway much better!!! Try to book elsewhere!!!!,1,19,travel
com.vrbo.android,"I been using VRBO for our vacation each year, I have never had any problems and will continue to use them, they are the only ones I trust. I tried another and was very disappointed so I came back to VRBO.",5,10,travel
com.vrbo.android,The mobile app experience for searching seems broken? Filters don't work. Prices shown on map are much cheaper than avg price per night total. Is this the intended experience?,1,5,travel
com.vrbo.android,"Used VRBO app. for our last vacation . We found a great place on the beach in Costa Rica . The app is very nice for locating a place to stay. It is easy to use , and makes booking a place quite easy. I definitely recommend this app.",4,9,travel
com.vrbo.android,"Messages with the host are disappearing on a booking. If I'm not able to communicate and see messages with hosts, this app is a bit useless aside from searching properties.",2,19,travel
com.vrbo.android,"Vrbo has been completely unapologetic and unwilling to work with customers whose travel plans are affected by COVID-19. They're solution to rebooking and refunds is essentially: 🤷🏻‍♀️. If you must travel, do yourself a favor and book with a different app. By using Vrbo you risk loosing a lot of money.",1,1,travel
com.vrbo.android,"Love this app for booking, easy to use! Great for shorts stays or longer. We have always had wonderful experiences with VRBO rentals",5,1,travel
com.vrbo.android,"Great app. Only issue I have is the mobile version doesn't show a list to specify the beds & their sizes. Otherwise useful, informative & easy to use.",4,1,travel
com.vrbo.android,"Awesome, so easy to use, very extensive list of amenities and experiences to choose from. I wouldn't want to book a vacation without it. Impressive. Perfect.",5,27,travel
com.vrbo.android,"I like the app for the most part. What I dont like, is when i ask to see 5+ bedroom cabins that it throws in 1,2,3, and 4 bedroom cabins as well.",3,10,travel
com.vrbo.android,"Useless when I pick a price per night, then other fees are added so 2 night at $250 equals $900?? Not worth it unless all costs are added, to calculate pricing. Uninstalling.",1,10,travel
com.vrbo.android,"There are lots of choices, it's easy to use and we always find affordable highly desirable properties to choose from.",5,2,travel
com.vrbo.android,Love the app all the guests can log in and get all the information updates! Easy to use!!!,5,3,travel
com.vrbo.android,Very handy app for keeping up with my trip info.,5,0,travel
com.vrbo.android,Doesn't work when you need it. Numerous times I can't load my messages or anything pertaining my rental. Never using Vrbo again. Completely trash.,1,7,travel
com.vrbo.android,Always helpful and not only efficient in saving time but also money.,5,0,travel
com.vrbo.android,Great app for vacation properties. I'm fairly new to this app and I feel like I've been missing something. Can't wait to book a location!!,5,1,travel
com.vrbo.android,No bad experiences at all easy to use and pictures are accurate. Have booked numerous trips through this company.,5,0,travel
com.vrbo.android,"Awful nothing more needs to be said. Can not send a listing to a friend to review, no reference number. Going downhill...",1,4,travel
com.vrbo.android,"I have used VRBO all over the world. It's easy, accurate, and reliable. And I always feel safe using it.",5,4,travel
com.vrbo.android,Always good info. I have rented many times and have never had any problems.,5,0,travel
com.vrbo.android,Have been using this app for years and it has been very reliable and accurate in renting vacation homes for my family.,5,0,travel
com.vrbo.android,"I love using the app. I always fi d great places to stay, for a reasonable price.",5,1,travel
com.vrbo.android,Excellent app! Great way to figure out vacations and talk to the owners quickly!,5,1,travel
com.vrbo.android,Great app to use very helpful in my searches for my vacation,4,0,travel
com.vrbo.android,"Stay far away from VRBO. Could not give them a lower rating. They refuse to refund cancellations due to the Corona virus pandemic, which is absolutely ridiculous. I guess they want to encourage travel and spread of infection? They're only looking after themselves. Their competitors, Airbnb, offered immediate refunds no questions asked. Please, please, don't use VRBO if you value the sanctity of life.",1,11,travel
com.vrbo.android,A quick and easy app to assist in finding a vacation location and amenities.,5,0,travel
com.vrbo.android,I find this app very convenient and satisfying! Prices are great and app is punctual.,4,0,travel
com.vrbo.android,Have had excellent results using this app. Easy to use. Dependable.,5,0,travel
com.vrbo.android,Easy to navigate and comunicate. Great prices for the vacation rentals!,5,0,travel
com.vrbo.android,Instant confirmations and real time chats with owners make it very convenient!!!,5,0,travel
com.vrbo.android,Very easy to use and and smooth access to vacation condo.,5,0,travel
com.vrbo.android,Easy to navigate and filter choices.,5,0,travel
com.vrbo.android,Love this app for finding places for our family to stay on vacations!,5,0,travel
com.vrbo.android,Cool app. Great if you're looking for a cabin or vacation rental.,4,0,travel
com.vrbo.android,"Lost deposit, terrible customer service. My second reservation payment was not processing through the app, and I was told by the owner that they were having technical problems and I could pay through venmo to keep my reservation. Due to this outside payment I lost my $400 deposit and Vrbo customer service refuses to help in any way, because it is ""my fault for using an outside payment method"" so the owner stole $400 and they are being protected by the site while I get no reimbursement. TERRIBLE",1,7,travel
com.vrbo.android,I use this app whenever I'm looking for vacation lodging. It's easy to use and reliable n,5,0,travel
com.vrbo.android,"We used this app when we rented a beautiful Cabin in Heber, AZ. I was so impressed with how easy it was to sneak out of town for a week",5,0,travel
com.vrbo.android,So very easy to use. You can put in anything you want for the vacation and done.,5,3,travel
com.vrbo.android,"Love VRBO, I love this app! So convenient, makes traveling a breeze!",5,0,travel
com.vrbo.android,Great way to shop for a place to stay easy app to get through and communicate,5,0,travel
com.vrbo.android,Easy to use Able to target specific areas near destinations,5,0,travel
com.vrbo.android,Could not view a link for a property without downloading the app. Do not force people to download your app.,1,1,travel
com.vrbo.android,Awesome listings that are numerous and suit anyone's price range.,5,0,travel
com.vrbo.android,"Ok, I'm searching rentals on Sanibel Island. That is NOT Fort Myers, Cape Coral, etc. You have to weed through properties within 100 miles! In addition, I just msged them about availability of a gas grill and bike racks for the ebikes we will be renting, they answered pretty quickly but with some horse s#*t about the cancellation policy. That is one thing that IS in the listing. It appears that they don't even read the flipping question!!! Waste of good space on my phone.",1,1,travel
com.vrbo.android,"Awesome app, use it quite often and am very pleased!",5,0,travel
com.vrbo.android,This app helped us last year to find the perfect place for a family beach trip. Highly recommended.,5,0,travel
com.vrbo.android,Better than a hotel app. Helps you get off the grid!,4,0,travel
com.vrbo.android,Easy to find options for staying in specific areas,5,1,travel
com.vrbo.android,Very helpful looking at properties and maps of location,5,0,travel
com.vrbo.android,Very easy to use. Huge variety of properties.,5,0,travel
com.vrbo.android,Very slow in providing refunds. I have 2 outstanding amounting to $636.44 refunds but no action yet after 6 days.,1,3,travel
com.vrbo.android,Great site. It has helped find some fantastic places across Italy,5,0,travel
com.vrbo.android,"This app is not my favorite. They might as well not even have a filter for the price. You enter your dates, and your desired location, and your maximum price per night. Then you find a place that meets your criteria, and the price immediately jumps up when you click it, or it has thousands of dollars in other fees. It's so frustrating to search for vacation rentals because the pricing is so off. I'll be deleting this app in annoyance, but hopefully they fix it and give a bottom line price.",1,85,travel
com.vrbo.android,Very easy to use and never freezes,5,0,travel
com.vrbo.android,"Great app, I've used many times successfully!",5,0,travel
com.vrbo.android,"Great app, very easy to use and find stuff",5,0,travel
com.vrbo.android,Great way to quickly look for properties.,5,0,travel
com.vrbo.android,"Misleading! The price posted can double ot even triple in some cases due to added fees. One property's $75 per night cleaning fee was more than the actual rental. (And per night? ...C""mon!)",1,1,travel
com.vrbo.android,Easy to navigate opportunities to view many properties,5,0,travel
com.vrbo.android,Has a great interface and easy to use!,5,0,travel
com.vrbo.android,Very difficult to use and navigate.,1,2,travel
com.vrbo.android,"The app will not let me use the reply and preapprove template. It is greyed out. This is very frustrating because I do not always have my computer with me. So it affects my response time negatively. Please fix! Have tried uninstalling and reinstalling the app several times, but I still can't reply and pre-approve.",2,23,travel
com.vrbo.android,Have stayed at different locations..very nice spots all. Excellent properties in great locations within all communities I have stayed in for the last few years. York Beach ME was a stellar spot,5,0,travel
com.vrbo.android,Easy booking with plenty of options,5,0,travel
com.vrbo.android,Last year was first year using VRBO. Outstanding experience!,5,0,travel
com.vrbo.android,Used it for a few years now... never had a issue at all.,5,0,travel
com.vrbo.android,I used VRBO to book a vacation house last year and it was an awesome experience. We got a 5 bdrm house with a pool for about the same as a hotel and had the best experience with easy booking and reviews so you know what to expect. We will be using it for every vacation from now on.,5,15,travel
com.vrbo.android,Works well Very fast loading Lots of selection,5,0,travel
com.vrbo.android,Love the app found a great vacation home..We be using it more in the future,5,0,travel
com.vrbo.android,Always can find a great vacation rental wherever we go using VRBO,5,0,travel
com.vrbo.android,Sometimes they send a little different like price range than what I wanted but I really like the searching opportunities and variety,4,0,travel
com.vrbo.android,"Good experience overall. It's straightforward and intuitive, sends push notifications, but still there's something I couldn't find and it pissed me off. I wanted to write a review for the house I rented on my recent trip, but no luck! Can't find anything close to ""Write review"" button. I went back and forth several times, but nothing. Am I blind or is it not there? But where do all the other reviews come from in that case?",4,26,travel
com.vrbo.android,Always easy to navigate.,5,0,travel
com.vrbo.android,"At first glance I liked the app. It is easy to use to find locations and properties. However! The price per night is misleading and not comparable. Fees and taxes are not included and can be a considerable percentage of the headline price. But the adjustment is different for each property, so you can't just add a percentage to the price you see. It would be better to show the actual price per night - the app would be more useful.",2,40,travel
com.vrbo.android,Great site. Love all the options,5,0,travel
com.vrbo.android,I enjoy how easy they make it to keep in touch with the owners of the vacation rentals and vrbo employees themselves are always ready to help with anything they can.,5,0,travel
com.google.android.street,"Whether it's a combination of updates or Android 10 being flaky, Street View is broken in Daydream now. The search flat-down does not work; it either ignores your input (""Please enter a search string"" when you've typed in text) or tries to steer you to curated locations, mostly Disney ones. You can't put in a postcode or ZIP now and go to that location. In short, Street View does not give you street views.",1,3,travel
com.google.android.street,"It's good enough for the Android who has Ram of 8 GB or more, if not you need to connect the camera. And Google really needs to work on this app. I have read many reviews that they doesn't like it all still I was not believing it until I tried it and yeah it really is not nice. How they are showing map first of all when you just open the app is kinda like a problem.",1,3,travel
com.google.android.street,"I am facing the pictures gathering issues, I been using this app a long time before and have almost 215 photos with this and about 4.8 Million views, but now this is not working perfect with my Note 9, and camera keeps moving and in the end joining all the pictures make is mess.... Which should be improved",1,10,travel
com.google.android.street,"They wanted to add many new accesses to update the app. Insurance company used incorrect info from this site to determine fault of accident of my friend. Utility company has been forced by CPCU to use this as an inspection tool of their facilities which will definitely result in problems. It is not just the app but includes governments and people and companies relying on tech. way way to soon, there is a Sci Fi book that warned us...",1,1,travel
com.google.android.street,"I used to like this app but I don't like the little figure and the top recommendation photos that appear. I've looked in the app settings and I've turned everything off and they're still there. I wouldn't mind if the photos appeared for a location that I am interested in, but the figure moves to random places when I move the map and the photo covers a good part of the screen so when i pan in, the photo obstructs part of the surrounding area which i wish to view. Phone is a Huawei p smart 2019.",1,110,travel
com.google.android.street,It's useless for taking photospheres because when you're taking the pictures the preview slowly moves to the left away from the dots even tho im holding my phone in a still position. So the app thinks that every picture is in the right spot but in real life its completely offset from the previous. This is not a hardware issue as this problem appears in other phones. I thought this was gonna get fixed soon :(,1,62,travel
com.google.android.street,"[IMPORTANT BUG] Theres this problem on newer samsung phones, for example on my galaxy a40. When taking photo spheres, even if you hold the phone still, the picture slowly moves to the left by itself. I guess the software thinks you are moving your phone? So by the time you try to take a full 360 photo, every row of photos is offset by a lot from the previous. How do I know this is a software issue? Because the same thing happens on other galaxy a40s and works just fine on a galaxy a5 2017.",1,324,travel
com.google.android.street,"More bugs in more Google apps that the company have no interest in fixing. What you see in street view is not what location you search for in Google maps including what is in street view is opposite address of what you search for, locations that are suburbs away etc etc. Google worth billions but years still not willing to spend money on fixing the many bugs. Failed 🤔",1,3,travel
com.google.android.street,"Worst experience I've ever had with google. I could not easily move around in street view, no compass. I'd try to go down a street and I have to perfectly line it up otherwise I'd be like 500 feet away from where I meant to go. The old way of tapping to go there was way better than these weird blue lines that disallow movement.",1,11,travel
com.google.android.street,"This might work with external devices, but using mt phone has resulted in only 1 mildly acceptable photosphere. The first rotation looks great until the last photo is taken, at which time the final photo overlaps the first one and does not correlate to the same location.",3,20,travel
com.google.android.street,"This app used to be useful and connected well with Google Maps. It is now cluttered with unwanted photos and a ""contribute"" button that covers up what I am trying to see. It also keeps trying to access my camera while I am NOT at the place I am searching for. I liked it much better when it worked as a part of Google maps that you turned on only when you wanted it. I won't use this app again.",1,3,travel
com.google.android.street,"It is great application but I have a problem, it is that it takes some time to focus the view and the control is a little bid difficult",4,0,travel
com.google.android.street,After you upload a 360 to profile In the correct location you go to explore the blue circle showing your 360 on the map it's always miles away never in original upload location. You then go to edit location but it's in the correct location but showing miles away on explore. Bug filled mess of an app.,1,41,travel
com.google.android.street,"Incredibly buggy app. I have tried it on 3 phones and with the Theta v which is it suppose to support above all other 360, and it can barely function. 3/4 of my mappings end up garbled by the app and unable to upload or be published. Could be great, but it sucks :(",2,18,travel
com.google.android.street,I always assumed it was unnecessary since I use Google Maps and Google Earth. I was wrong. Love the simplicity of the layout. The vibrant images pop. Recommending places that need 360 photos is my favorite feature,5,28,travel
com.google.android.street,"St. Peter is a 2, but it was not a member. This is a bit. I am a beautiful and the Three of us are going to have a look at the end of a problem with the new one. To find your own virus checks on a daily basis. I think the best of all the latest. I have to do with the latest news, but it would have thought that the UK and I have to do with the latest version, but I think it was not the same time. The only thing that you 21st. I am a man who has the price or more for your email address 6667uy6 to",1,0,travel
com.google.android.street,"I love exploring the world with this app. additional features that would make me happy: 1) ability to bookmark views that I like so that I can revisit, 2) display details of the location (link to wiki perhaps), 3) location labels like on google map (or maybe I'm dumb and dunno how to set this?) 4) a ""back"" button, because when I accidentally touched the screen, I couldn't go back to what I was looking at before, and it's impossible to find it again and I have missed it forever.",4,208,travel
com.google.android.street,"Publication of imported 360° photos impossible! After an apparent upload, the 360° photos are not available on maps! Tested with Samsung Galaxy A5 (2017) and iPhone 6s Plus. Please also fix the drifting/tilting bug on new Samsung smartphones when creating photo spheres!",1,4,travel
com.google.android.street,"The various tabs at the bottom of the streetview window are distracting, disruptive, obtrusive and extremely annoying: Why does Google insist upon inflicting this unnecessary intrusion within a perfectly useful application. Obviously there are users that may welcome the features shown, but why is the choice to hide them either unavailable or so difficult to select.",2,10,travel
com.google.android.street,"Google Street View and Google Maps do not sync correctly. So, any panoramas you try connect will not display properly. This problem has existed for well over a year with no help from Google.",1,14,travel
com.google.android.street,"Unusable on my phone (Samsung Note 10) because the orientation keeps drifting while I take a panorama. The phone's gyro works fine, so it has to be the app.",1,0,travel
com.google.android.street,This app constantly crashes and fails to upload photos. I am tired of constantly having to battle against this horrible and broken app to upload multiple 360 photos and will be looking for other mapping and 360 services that will allow me to upload.,1,11,travel
